Verse number,Levenshtein,Word for word
2629,79.72,85.71
2630,100.00,100.00
2631,100.00,100.00
2632,68.75,73.68
2633,92.66,95.45
2634,100.00,100.00
2635,100.00,100.00
2636,98.86,97.14
2637,100.00,100.00
2638,96.30,94.12
2639,100.00,100.00
2640,95.65,95.24
2641,100.00,100.00
2642,100.00,100.00
2643,100.00,100.00
2644,95.03,96.88
2645,86.59,100.00
2646,100.00,100.00
2647,100.00,100.00
2648,86.47,85.71
2649,95.92,96.15
2650,100.00,100.00
2651,100.00,100.00
2652,100.00,100.00
2653,100.00,100.00
2654,88.37,100.00
2655,100.00,100.00
2656,100.00,100.00
2657,100.00,100.00
2658,76.06,69.23
2659,100.00,100.00
2660,100.00,100.00
2661,92.31,90.91
2662,100.00,100.00
2663,98.90,96.97
2664,100.00,100.00
2665,25.45,27.27
2666,95.79,94.74
2667,71.88,57.14
2668,92.13,93.75
2669,89.58,94.12
2670,100.00,100.00
2671,91.85,92.00
2672,100.00,100.00
2673,100.00,100.00
2674,100.00,100.00
2675,94.83,91.67
2676,100.00,100.00
2677,97.03,95.24
2678,100.00,100.00
2679,100.00,100.00
2680,95.45,92.31
2681,100.00,100.00
2682,100.00,100.00
2683,100.00,100.00
2684,92.42,92.31
2685,100.00,100.00
2686,94.85,92.86
2687,100.00,100.00
2688,100.00,100.00
2689,100.00,100.00
2690,93.71,96.88
2691,100.00,100.00
2692,100.00,100.00
2693,80.95,100.00
2694,100.00,100.00
2695,87.80,88.89
2696,100.00,100.00
2697,88.79,100.00
2698,100.00,100.00
2699,100.00,100.00
2700,100.00,100.00
2701,100.00,100.00
2702,100.00,100.00
2703,100.00,100.00
2704,100.00,100.00
2705,96.79,96.77
2706,100.00,100.00
2707,80.68,100.00
2708,100.00,100.00
2709,100.00,100.00
2710,100.00,100.00
2711,100.00,100.00
2712,100.00,100.00
2713,100.00,100.00
2714,100.00,100.00
2715,100.00,100.00
2716,100.00,100.00
2717,100.00,100.00
2718,82.05,90.00
2719,100.00,100.00
2720,100.00,100.00
2721,100.00,100.00
2722,100.00,100.00
2723,92.77,92.86
2724,100.00,100.00
2725,100.00,100.00
2726,100.00,100.00
2727,92.11,92.31
2728,100.00,100.00
2729,100.00,100.00
2730,93.57,93.94
2731,100.00,100.00
2732,100.00,100.00
2733,100.00,100.00
2734,90.54,93.33
2735,100.00,100.00
2736,83.51,85.71
2737,100.00,100.00
2738,86.09,100.00
2739,100.00,100.00
2740,100.00,100.00
2741,100.00,100.00
2742,93.20,95.24
2743,98.90,94.12
2744,100.00,100.00
2745,100.00,100.00
2746,100.00,100.00
2747,100.00,100.00
2748,100.00,100.00
2749,100.00,100.00
2750,100.00,100.00
2751,81.55,80.00
2752,100.00,100.00
2753,100.00,100.00
2754,95.12,95.83
2755,100.00,100.00
2756,95.03,97.06
2757,89.02,87.10
2758,100.00,100.00
2759,97.09,95.24
2760,100.00,100.00
2761,100.00,100.00
2762,100.00,100.00
2763,100.00,100.00
2764,100.00,100.00
2765,96.94,94.74
2766,100.00,100.00
2767,96.62,96.55
2768,100.00,100.00
2769,91.82,90.48
2770,100.00,100.00
2771,100.00,100.00
2772,98.22,96.88
2773,100.00,100.00
2774,100.00,100.00
2775,100.00,100.00
2776,100.00,100.00
2777,95.92,90.00
2778,100.00,100.00
2779,100.00,100.00
2780,100.00,100.00
2781,96.41,100.00
2782,89.47,85.71
2783,90.74,90.91
2784,77.24,73.91
2785,100.00,100.00
2786,100.00,100.00
2787,100.00,100.00
2788,61.67,60.00
2789,93.51,100.00
2790,100.00,100.00
2791,100.00,100.00
2792,100.00,100.00
2793,98.17,96.55
2794,100.00,100.00
2795,100.00,100.00
2796,97.10,100.00
2797,91.67,92.31
2798,100.00,100.00
2799,93.68,94.87
2800,100.00,100.00
2801,100.00,100.00
2802,96.30,100.00
2803,89.29,100.00
2804,100.00,100.00
2805,100.00,100.00
2806,91.30,90.00
2807,100.00,100.00
2808,20.97,0.00
2809,100.00,100.00
2810,100.00,100.00
2811,78.13,90.00
2812,100.00,100.00
2813,100.00,100.00
2814,75.00,66.67
2815,100.00,100.00
2816,92.91,92.31
2817,100.00,100.00
2818,95.05,94.44
2819,100.00,100.00
2820,100.00,100.00
2821,100.00,100.00
2822,100.00,100.00
2823,100.00,100.00
2824,100.00,100.00
2825,100.00,100.00
2826,93.63,93.10
2827,94.59,92.31
2828,100.00,100.00
2829,57.50,60.87
2830,90.27,90.00
2831,93.64,89.47
2832,100.00,100.00
2833,90.79,92.86
2834,95.56,94.74
2835,96.08,100.00
2836,88.16,93.75
2837,99.29,96.43
2838,100.00,100.00
2839,100.00,100.00
2840,100.00,100.00
2841,100.00,100.00
2842,91.39,93.33
2843,100.00,100.00
2844,98.48,96.30
2845,100.00,100.00
2846,95.90,95.45
2847,100.00,100.00
2848,82.04,83.33
2849,100.00,100.00
2850,70.97,69.23
2851,100.00,100.00
2852,100.00,100.00
2853,100.00,100.00
2854,100.00,100.00
2855,100.00,100.00
2856,100.00,100.00
2857,100.00,100.00
2858,97.26,92.86
2859,97.21,96.77
2860,100.00,100.00
2861,100.00,100.00
2862,100.00,100.00
2863,100.00,100.00
2864,81.62,95.65
2865,100.00,100.00
2866,100.00,100.00
2867,100.00,100.00
2868,95.83,92.86
2869,100.00,100.00
2870,100.00,100.00
2871,100.00,100.00
2872,100.00,100.00
2873,100.00,100.00
2874,100.00,100.00
2875,100.00,100.00
2876,97.12,100.00
2877,100.00,100.00
2878,100.00,100.00
2879,97.16,96.55
2880,92.97,95.65
2881,100.00,100.00
2882,100.00,100.00
2883,51.43,52.38
2884,100.00,100.00
2885,100.00,100.00
2886,100.00,100.00
2887,100.00,100.00
2888,100.00,100.00
2889,67.69,71.43
2890,100.00,100.00
2891,98.65,97.73
2892,100.00,100.00
2893,82.20,75.00
2894,100.00,100.00
2895,86.49,85.71
2896,90.51,92.86
2897,100.00,100.00
2898,97.96,100.00
2899,100.00,100.00
2900,72.06,72.73
2901,100.00,100.00
2902,100.00,100.00
2903,100.00,100.00
2904,100.00,100.00
2905,100.00,100.00
2906,100.00,100.00
2907,100.00,100.00
2908,100.00,100.00
2909,100.00,100.00
2910,100.00,100.00
2911,100.00,100.00
2912,100.00,100.00
2913,100.00,100.00
2914,100.00,100.00
2915,100.00,100.00
2916,95.08,91.67
2917,100.00,100.00
2918,98.26,95.83
2919,100.00,100.00
2920,100.00,100.00
2921,100.00,100.00
2922,100.00,100.00
2923,100.00,100.00
2924,100.00,100.00
2925,100.00,100.00
2926,93.07,94.44
2927,65.69,60.00
2928,94.74,91.67
2929,97.52,95.83
2930,100.00,100.00
2931,100.00,100.00
2932,100.00,100.00
2933,100.00,100.00
2934,93.10,92.31
2935,100.00,100.00
2936,100.00,100.00
2937,100.00,100.00
2938,100.00,100.00
2939,86.13,96.30
2940,100.00,100.00
2941,100.00,100.00
2942,92.59,90.32
2943,90.57,100.00
2944,100.00,100.00
2945,100.00,100.00
2946,100.00,100.00
2947,100.00,100.00
2948,100.00,100.00
2949,84.85,84.21
2950,100.00,100.00
2951,93.04,96.67
2952,100.00,100.00
2953,100.00,100.00
2954,100.00,100.00
2955,95.45,100.00
2956,100.00,100.00
2957,100.00,100.00
2958,100.00,100.00
2959,96.88,95.00
2960,100.00,100.00
2961,97.09,97.06
2962,100.00,100.00
2963,97.01,95.83
2964,100.00,100.00
2965,100.00,100.00
2966,100.00,100.00
2967,100.00,100.00
2968,89.01,82.35
2969,100.00,100.00
2970,100.00,100.00
2971,100.00,100.00
2972,100.00,100.00
2973,94.05,93.33
2974,100.00,100.00
2975,100.00,100.00
2976,100.00,100.00
2977,100.00,100.00
2978,97.21,97.30
2979,100.00,100.00
2980,100.00,100.00
2981,100.00,100.00
2982,100.00,100.00
2983,100.00,100.00
2984,100.00,100.00
2985,100.00,100.00
2986,100.00,100.00
2987,100.00,100.00
2988,100.00,100.00
2989,83.19,83.33
2990,100.00,100.00
2991,78.08,75.00
2992,100.00,100.00
2993,97.22,95.45
2994,100.00,100.00
2995,100.00,100.00
2996,100.00,100.00
2997,100.00,100.00
2998,100.00,100.00
2999,100.00,100.00
3000,100.00,100.00
3001,95.56,86.67
3002,100.00,100.00
3003,89.58,87.50
3004,100.00,100.00
3005,100.00,100.00
3006,100.00,100.00
3007,100.00,100.00
3008,94.32,93.75
3009,100.00,100.00
3010,97.09,95.24
3011,100.00,100.00
3012,100.00,100.00
3013,93.69,89.47
3014,100.00,100.00
3015,100.00,100.00
3016,100.00,100.00
3017,100.00,100.00
3018,100.00,100.00
3019,100.00,100.00
3020,100.00,100.00
3021,100.00,100.00
3022,100.00,100.00
3023,100.00,100.00
3024,100.00,100.00
3025,100.00,100.00
3026,100.00,100.00
3027,100.00,100.00
3028,93.33,90.91
3029,93.91,100.00
3030,100.00,100.00
3031,100.00,100.00
3032,100.00,100.00
3033,89.21,100.00
3034,100.00,100.00
3035,100.00,100.00
3036,100.00,100.00
3037,100.00,100.00
3038,100.00,100.00
3039,100.00,100.00
3040,100.00,100.00
3041,100.00,100.00
3042,90.00,90.91
3043,100.00,100.00
3044,100.00,100.00
3045,100.00,100.00
3046,100.00,100.00
3047,100.00,100.00
3048,92.96,91.67
3049,100.00,100.00
3050,100.00,100.00
3051,96.24,96.30
3052,100.00,100.00
3053,100.00,100.00
3054,92.81,93.75
3055,83.61,81.82
3056,100.00,100.00
3057,100.00,100.00
3058,97.10,96.15
3059,100.00,100.00
3060,100.00,100.00
3061,100.00,100.00
3062,96.21,96.30
3063,75.28,72.22
3064,96.97,96.15
3065,100.00,100.00
3066,94.85,100.00
3067,100.00,100.00
3068,100.00,100.00
3069,61.26,60.00
3070,7.85,0.00
3071,96.05,92.86
3072,100.00,100.00
3073,100.00,100.00
3074,100.00,100.00
3075,100.00,100.00
3076,95.80,100.00
3077,94.68,100.00
3078,90.70,88.89
3079,100.00,100.00
3080,100.00,100.00
3081,100.00,100.00
3082,80.00,77.27
3083,93.75,90.91
3084,100.00,100.00
3085,100.00,100.00
3086,100.00,100.00
3087,100.00,100.00
3088,100.00,100.00
3089,100.00,100.00
3090,100.00,100.00
3091,100.00,100.00
3092,100.00,100.00
3093,94.05,93.75
3094,100.00,100.00
3095,100.00,100.00
3096,96.88,97.14
3097,100.00,100.00
3098,100.00,100.00
3099,100.00,100.00
3100,100.00,100.00
3101,100.00,100.00
3102,100.00,100.00
3103,91.79,96.15
3104,100.00,100.00
3105,100.00,100.00
3106,100.00,100.00
3107,100.00,100.00
3108,100.00,100.00
3109,100.00,100.00
3110,100.00,100.00
3111,100.00,100.00
3112,100.00,100.00
3113,100.00,100.00
3114,100.00,100.00
3115,97.17,94.74
3116,100.00,100.00
3117,100.00,100.00
3118,100.00,100.00
3119,100.00,100.00
3120,93.44,90.91
3121,100.00,100.00
3122,100.00,100.00
3123,96.90,96.15
3124,78.38,80.00
3125,100.00,100.00
3126,100.00,100.00
3127,96.99,96.15
3128,100.00,100.00
3129,100.00,100.00
3130,96.69,100.00
3131,100.00,100.00
3132,100.00,100.00
3133,100.00,100.00
3134,100.00,100.00
3135,84.56,88.00
3136,100.00,100.00
3137,96.55,95.83
3138,100.00,100.00
3139,100.00,100.00
3140,100.00,100.00
3141,100.00,100.00
3142,100.00,100.00
3143,100.00,100.00
3144,100.00,100.00
3145,100.00,100.00
3146,100.00,100.00
3147,100.00,100.00
3148,97.10,96.43
3149,100.00,100.00
3150,100.00,100.00
3151,100.00,100.00
3152,92.81,96.88
3153,91.02,85.71
3154,100.00,100.00
3155,94.29,96.55
3156,86.30,90.91
3157,100.00,100.00
3158,93.42,96.55
3159,100.00,100.00
3160,92.31,85.71
3161,100.00,100.00
3162,100.00,100.00
3163,100.00,100.00
3164,79.27,90.48
3165,100.00,100.00
3166,100.00,100.00
3167,100.00,100.00
3168,100.00,100.00
3169,100.00,100.00
3170,100.00,100.00
3171,93.15,93.10
3172,100.00,100.00
3173,100.00,100.00
3174,100.00,100.00
3175,100.00,100.00
3176,93.43,95.83
3177,100.00,100.00
3178,97.37,95.83
3179,100.00,100.00
3180,100.00,100.00
3181,94.68,94.44
3182,71.60,70.59
3183,100.00,100.00
3184,94.39,95.45
3185,100.00,100.00
3186,100.00,100.00
3187,100.00,100.00
3188,100.00,100.00
3189,100.00,100.00
3190,100.00,100.00
3191,100.00,100.00
3192,93.48,90.91
3193,84.85,84.62
3194,73.64,100.00
3195,100.00,100.00
3196,100.00,100.00
3197,100.00,100.00
3198,100.00,100.00
3199,95.24,92.31
3200,93.90,100.00
3201,100.00,100.00
3202,100.00,100.00
3203,100.00,100.00
3204,88.46,86.67
3205,100.00,100.00
3206,100.00,100.00
3207,100.00,100.00
3208,100.00,100.00
3209,100.00,100.00
3210,95.65,95.45
3211,100.00,100.00
3212,100.00,100.00
3213,92.73,92.86
3214,100.00,100.00
3215,90.84,92.00
3216,87.05,100.00
3217,89.69,90.91
3218,100.00,100.00
3219,100.00,100.00
3220,100.00,100.00
3221,100.00,100.00
3222,100.00,100.00
3223,94.41,93.33
3224,87.50,77.78
3225,100.00,100.00
3226,100.00,100.00
3227,100.00,100.00
3228,100.00,100.00
3229,100.00,100.00
3230,83.64,77.78
3231,100.00,100.00
3232,100.00,100.00
3233,100.00,100.00
3234,91.14,86.67
3235,85.71,93.33
3236,100.00,100.00
3237,97.44,100.00
3238,100.00,100.00
3239,92.68,92.00
3240,100.00,100.00
3241,86.52,100.00
3242,100.00,100.00
3243,100.00,100.00
3244,100.00,100.00
3245,100.00,100.00
3246,86.08,86.11
3247,78.77,77.78
3248,89.58,90.00
3249,100.00,100.00
3250,100.00,100.00
3251,98.38,97.37
3252,100.00,100.00
3253,100.00,100.00
3254,100.00,100.00
3255,100.00,100.00
3256,100.00,100.00
3257,96.90,96.30
3258,96.80,96.30
3259,100.00,100.00
3260,100.00,100.00
3261,100.00,100.00
3262,96.67,95.83
3263,100.00,100.00
3264,100.00,100.00
3265,93.01,92.50
3266,92.86,91.67
3267,100.00,100.00
3268,100.00,100.00
3269,100.00,100.00
3270,100.00,100.00
3271,100.00,100.00
3272,100.00,100.00
3273,100.00,100.00
3274,100.00,100.00
3275,91.84,90.48
3276,100.00,100.00
3277,100.00,100.00
3278,94.78,95.83
3279,100.00,100.00
3280,100.00,100.00
3281,100.00,100.00
3282,100.00,100.00
3283,94.05,94.74
3284,100.00,100.00
3285,85.44,95.24
3286,100.00,100.00
3287,100.00,100.00
3288,100.00,100.00
3289,92.44,97.14
3290,100.00,100.00
3291,94.57,92.31
3292,100.00,100.00
3293,100.00,100.00
3294,100.00,100.00
3295,100.00,100.00
3296,64.08,65.52
3297,100.00,100.00
3298,100.00,100.00
3299,100.00,100.00
3300,98.00,95.45
3301,100.00,100.00
3302,85.07,82.14
3303,100.00,100.00
3304,94.35,95.65
3305,88.89,100.00
3306,100.00,100.00
3307,85.16,83.78
3308,81.03,92.31
3309,100.00,100.00
3310,84.52,93.33
3311,100.00,100.00
3312,100.00,100.00
3313,96.67,100.00
3314,100.00,100.00
3315,100.00,100.00
3316,88.17,94.74
3317,100.00,100.00
3318,100.00,100.00
3319,100.00,100.00
3320,100.00,100.00
3321,92.44,92.31
3322,92.00,93.75
3323,100.00,100.00
3324,94.05,93.33
3325,100.00,100.00
3326,100.00,100.00
3327,95.69,95.83
3328,100.00,100.00
3329,100.00,100.00
3330,100.00,100.00
3331,90.08,88.46
3332,92.96,100.00
3333,95.35,94.44
3334,100.00,100.00
3335,100.00,100.00
3336,95.10,95.00
3337,91.38,95.65
3338,100.00,100.00
3339,100.00,100.00
3340,100.00,100.00
3341,86.73,90.91
3342,100.00,100.00
3343,100.00,100.00
3344,100.00,100.00
3345,100.00,100.00
3346,100.00,100.00
3347,100.00,100.00
3348,100.00,100.00
3349,91.05,91.43
3350,72.73,78.57
3351,84.38,78.57
3352,100.00,100.00
3353,100.00,100.00
3354,100.00,100.00
3355,100.00,100.00
3356,85.71,91.67
3357,100.00,100.00
3358,100.00,100.00
3359,76.06,85.71
3360,100.00,100.00
3361,100.00,100.00
3362,100.00,100.00
3363,71.83,68.75
3364,100.00,100.00
3365,100.00,100.00
3366,97.27,95.65
3367,100.00,100.00
3368,100.00,100.00
3369,97.32,95.45
3370,94.29,96.15
3371,100.00,100.00
3372,100.00,100.00
3373,100.00,100.00
3374,100.00,100.00
3375,86.96,92.86
3376,100.00,100.00
3377,100.00,100.00
3378,100.00,100.00
3379,100.00,100.00
3380,100.00,100.00
3381,100.00,100.00
3382,100.00,100.00
3383,100.00,100.00
3384,100.00,100.00
3385,100.00,100.00
3386,100.00,100.00
3387,100.00,100.00
3388,100.00,100.00
3389,100.00,100.00
3390,100.00,100.00
3391,85.29,91.67
3392,100.00,100.00
3393,100.00,100.00
3394,100.00,100.00
3395,100.00,100.00
3396,100.00,100.00
3397,100.00,100.00
3398,100.00,100.00
3399,100.00,100.00
3400,100.00,100.00
3401,96.34,94.12
3402,100.00,100.00
3403,100.00,100.00
3404,100.00,100.00
3405,100.00,100.00
3406,100.00,100.00
3407,100.00,100.00
3408,94.12,100.00
3409,93.41,100.00
3410,94.15,94.44
3411,100.00,100.00
3412,100.00,100.00
3413,100.00,100.00
3414,100.00,100.00
3415,100.00,100.00
3416,100.00,100.00
3417,100.00,100.00
3418,100.00,100.00
3419,100.00,100.00
3420,74.84,74.19
3421,100.00,100.00
3422,100.00,100.00
3423,96.97,96.88
3424,95.96,95.00
3425,100.00,100.00
3426,100.00,100.00
3427,100.00,100.00
3428,100.00,100.00
3429,97.50,95.65
3430,100.00,100.00
3431,100.00,100.00
3432,88.16,93.33
3433,98.30,96.67
3434,100.00,100.00
3435,100.00,100.00
3436,90.07,89.66
3437,80.80,78.26
3438,100.00,100.00
3439,100.00,100.00
3440,66.28,78.57
3441,100.00,100.00
3442,93.39,92.31
3443,50.57,87.50
3444,100.00,100.00
3445,100.00,100.00
3446,100.00,100.00
3447,100.00,100.00
3448,100.00,100.00
3449,73.03,100.00
3450,100.00,100.00
3451,100.00,100.00
3452,100.00,100.00
3453,100.00,100.00
3454,100.00,100.00
3455,100.00,100.00
3456,100.00,100.00
3457,100.00,100.00
3458,72.60,91.67
3459,100.00,100.00
3460,100.00,100.00
3461,92.92,91.30
3462,100.00,100.00
3463,100.00,100.00
3464,100.00,100.00
3465,100.00,100.00
3466,100.00,100.00
3467,100.00,100.00
3468,100.00,100.00
3469,100.00,100.00
3470,97.01,100.00
3471,97.37,97.22
3472,100.00,100.00
3473,100.00,100.00
3474,100.00,100.00
3475,100.00,100.00
3476,100.00,100.00
3477,89.86,92.31
3478,100.00,100.00
3479,100.00,100.00
3480,100.00,100.00
3481,100.00,100.00
3482,100.00,100.00
3483,94.31,96.30
3484,100.00,100.00
3485,94.93,96.30
3486,100.00,100.00
3487,99.03,97.56
3488,89.09,90.00
3489,92.98,95.65
3490,100.00,100.00
3491,100.00,100.00
3492,89.53,88.24
3493,100.00,100.00
3494,100.00,100.00
3495,100.00,100.00
3496,100.00,100.00
3497,100.00,100.00
3498,100.00,100.00
3499,100.00,100.00
3500,100.00,100.00
3501,100.00,100.00
3502,100.00,100.00
3503,100.00,100.00
3504,92.95,93.75
3505,66.67,100.00
3506,100.00,100.00
3507,100.00,100.00
3508,92.65,91.67
3509,93.51,92.86
3510,100.00,100.00
3511,83.08,84.62
3512,97.47,97.06
3513,100.00,100.00
3514,100.00,100.00
3515,100.00,100.00
3516,100.00,100.00
3517,100.00,100.00
3518,100.00,100.00
3519,100.00,100.00
3520,100.00,100.00
3521,100.00,100.00
3522,95.42,92.59
3523,100.00,100.00
3524,97.35,96.55
3525,100.00,100.00
3526,95.76,100.00
3527,100.00,100.00
3528,39.13,72.73
3529,95.51,94.44
3530,100.00,100.00
3531,96.30,95.45
3532,100.00,100.00
3533,97.84,97.37
3534,96.02,94.59
3535,97.06,95.45
3536,98.19,97.06
3537,100.00,100.00
3538,94.44,100.00
3539,80.00,100.00
3540,97.14,95.24
3541,96.41,96.88
3542,100.00,100.00
3543,100.00,100.00
3544,100.00,100.00
3545,100.00,100.00
3546,100.00,100.00
3547,100.00,100.00
3548,100.00,100.00
3549,100.00,100.00
3550,100.00,100.00
3551,100.00,100.00
3552,93.71,92.11
3553,100.00,100.00
3554,98.02,95.00
3555,100.00,100.00
3556,100.00,100.00
3557,100.00,100.00
3558,100.00,100.00
3559,100.00,100.00
3560,100.00,100.00
3561,100.00,100.00
3562,100.00,100.00
3563,85.71,81.25
3564,100.00,100.00
3565,100.00,100.00
3566,95.10,95.24
3567,100.00,100.00
3568,100.00,100.00
3569,88.68,90.91
3570,100.00,100.00
3571,100.00,100.00
3572,100.00,100.00
3573,100.00,100.00
3574,100.00,100.00
3575,100.00,100.00
3576,100.00,100.00
3577,100.00,100.00
3578,100.00,100.00
3579,100.00,100.00
3580,100.00,100.00
3581,96.84,96.67
3582,100.00,100.00
3583,100.00,100.00
3584,100.00,100.00
3585,89.66,88.24
3586,98.92,97.37
3587,100.00,100.00
3588,100.00,100.00
3589,100.00,100.00
3590,100.00,100.00
3591,100.00,100.00
3592,95.59,92.86
3593,100.00,100.00
3594,100.00,100.00
3595,100.00,100.00
3596,100.00,100.00
3597,93.04,91.30
3598,69.83,72.00
3599,100.00,100.00
3600,100.00,100.00
3601,98.06,97.62
3602,97.50,96.67
3603,100.00,100.00
3604,100.00,100.00
3605,100.00,100.00
3606,100.00,100.00
3607,100.00,100.00
3608,100.00,100.00
3609,100.00,100.00
3610,100.00,100.00
3611,89.29,85.71
3612,100.00,100.00
3613,100.00,100.00
3614,97.69,97.14
3615,96.18,96.77
3616,91.16,85.71
3617,100.00,100.00
3618,100.00,100.00
3619,93.18,88.89
3620,100.00,100.00
3621,100.00,100.00
3622,100.00,100.00
3623,100.00,100.00
3624,100.00,100.00
3625,100.00,100.00
3626,91.44,92.68
3627,83.16,87.18
3628,100.00,100.00
3629,100.00,100.00
3630,100.00,100.00
3631,100.00,100.00
3632,98.04,88.89
3633,100.00,100.00
3634,100.00,100.00
3635,100.00,100.00
3636,97.37,97.06
3637,100.00,100.00
3638,97.50,97.14
3639,100.00,100.00
3640,100.00,100.00
3641,100.00,100.00
3642,100.00,100.00
3643,100.00,100.00
3644,94.19,100.00
3645,100.00,100.00
3646,96.72,95.45
3647,100.00,100.00
3648,100.00,100.00
3649,100.00,100.00
3650,100.00,100.00
3651,100.00,100.00
3652,99.18,96.00
3653,100.00,100.00
3654,95.54,95.65
3655,100.00,100.00
3656,100.00,100.00
3657,100.00,100.00
3658,100.00,100.00
3659,97.04,100.00
3660,100.00,100.00
3661,89.35,93.55
3662,100.00,100.00
3663,100.00,100.00
3664,100.00,100.00
3665,100.00,100.00
3666,100.00,100.00
3667,100.00,100.00
3668,100.00,100.00
3669,87.88,91.67
3670,100.00,100.00
3671,88.79,90.48
3672,93.75,96.97
3673,100.00,100.00
3674,100.00,100.00
3675,95.45,94.12
3676,100.00,100.00
3677,100.00,100.00
3678,100.00,100.00
3679,100.00,100.00
3680,100.00,100.00
3681,95.51,93.75
3682,100.00,100.00
3683,100.00,100.00
3684,74.47,100.00
3685,89.63,96.30
3686,100.00,100.00
3687,100.00,100.00
3688,97.25,95.83
3689,100.00,100.00
3690,100.00,100.00
3691,89.86,100.00
3692,97.60,100.00
3693,100.00,100.00
3694,94.61,93.33
3695,94.07,95.45
3696,97.65,96.77
3697,77.32,72.22
3698,100.00,100.00
3699,100.00,100.00
3700,100.00,100.00
3701,93.42,100.00
3702,100.00,100.00
3703,100.00,100.00
3704,100.00,100.00
3705,100.00,100.00
3706,100.00,100.00
3707,100.00,100.00
3708,100.00,100.00
3709,100.00,100.00
3710,74.81,77.78
3711,100.00,100.00
3712,100.00,100.00
3713,100.00,100.00
3714,100.00,100.00
3715,100.00,100.00
3716,95.76,100.00
3717,100.00,100.00
3718,100.00,100.00
3719,94.81,93.02
3720,96.58,96.30
3721,100.00,100.00
3722,100.00,100.00
3723,100.00,100.00
3724,100.00,100.00
3725,100.00,100.00
3726,100.00,100.00
3727,100.00,100.00
3728,100.00,100.00
3729,95.24,100.00
3730,100.00,100.00
3731,100.00,100.00
3732,100.00,100.00
3733,100.00,100.00
3734,100.00,100.00
3735,100.00,100.00
3736,100.00,100.00
3737,95.37,95.24
3738,100.00,100.00
3739,82.79,100.00
3740,98.41,97.50
3741,91.38,86.36
3742,95.43,97.67
3743,100.00,100.00
3744,100.00,100.00
3745,100.00,100.00
3746,100.00,100.00
3747,100.00,100.00
3748,100.00,100.00
3749,100.00,100.00
3750,100.00,100.00
3751,93.10,91.67
3752,93.38,95.83
3753,97.17,95.00
3754,100.00,100.00
3755,100.00,100.00
3756,100.00,100.00
3757,93.14,96.97
3758,100.00,100.00
3759,100.00,100.00
3760,100.00,100.00
3761,100.00,100.00
3762,100.00,100.00
3763,100.00,100.00
3764,100.00,100.00
3765,96.95,100.00
3766,100.00,100.00
3767,93.06,91.67
3768,97.25,95.24
3769,98.49,97.44
3770,98.24,97.06
3771,98.87,98.04
3772,100.00,100.00
3773,100.00,100.00
3774,96.97,96.43
3775,92.96,100.00
3776,100.00,100.00
3777,100.00,100.00
3778,100.00,100.00
3779,96.94,97.22
3780,100.00,100.00
3781,100.00,100.00
3782,100.00,100.00
3783,94.35,93.55
3784,100.00,100.00
3785,100.00,100.00
3786,100.00,100.00
3787,94.53,94.87
3788,100.00,100.00
3789,94.50,95.00
3790,100.00,100.00
3791,100.00,100.00
3792,96.68,100.00
3793,83.33,86.96
3794,94.20,96.15
3795,98.88,96.77
3796,92.75,92.31
3797,100.00,100.00
3798,100.00,100.00
3799,97.84,96.15
3800,100.00,100.00
3801,100.00,100.00
3802,100.00,100.00
3803,100.00,100.00
3804,94.81,95.83
3805,91.07,95.00
3806,87.64,83.33
3807,100.00,100.00
3808,100.00,100.00
3809,89.34,100.00
3810,100.00,100.00
3811,100.00,100.00
3812,83.04,78.95
3813,100.00,100.00
3814,100.00,100.00
3815,100.00,100.00
3816,100.00,100.00
3817,100.00,100.00
3818,100.00,100.00
3819,100.00,100.00
3820,100.00,100.00
3821,100.00,100.00
3822,100.00,100.00
3823,100.00,100.00
3824,100.00,100.00
3825,100.00,100.00
3826,100.00,100.00
3827,97.38,97.37
3828,85.07,81.82
3829,100.00,100.00
3830,100.00,100.00
3831,100.00,100.00
3832,100.00,100.00
3833,100.00,100.00
3834,100.00,100.00
3835,76.24,75.00
3836,87.88,87.50
3837,100.00,100.00
3838,97.59,96.88
3839,97.50,100.00
3840,100.00,100.00
3841,100.00,100.00
3842,100.00,100.00
3843,97.16,100.00
3844,100.00,100.00
3845,95.54,100.00
3846,92.06,95.45
3847,96.46,94.44
3848,100.00,100.00
3849,100.00,100.00
3850,100.00,100.00
3851,100.00,100.00
3852,93.22,90.91
3853,90.63,94.74
3854,100.00,100.00
3855,86.08,100.00
3856,100.00,100.00
3857,100.00,100.00
3858,91.11,89.66
3859,100.00,100.00
3860,100.00,100.00
3861,100.00,100.00
3862,95.95,96.97
3863,93.46,89.29
3864,100.00,100.00
3865,98.03,97.50
3866,100.00,100.00
3867,100.00,100.00
3868,100.00,100.00
3869,100.00,100.00
3870,94.70,100.00
3871,100.00,100.00
3872,70.15,83.33
3873,97.45,96.55
3874,86.17,86.49
3875,100.00,100.00
3876,94.53,95.65
3877,99.43,96.97
3878,95.31,96.00
3879,100.00,100.00
3880,100.00,100.00
3881,100.00,100.00
3882,100.00,100.00
3883,90.70,100.00
3884,98.73,96.43
3885,100.00,100.00
3886,90.20,89.47
3887,100.00,100.00
3888,100.00,100.00
3889,100.00,100.00
3890,100.00,100.00
3891,100.00,100.00
3892,100.00,100.00
3893,100.00,100.00
3894,100.00,100.00
3895,93.02,95.83
3896,100.00,100.00
3897,100.00,100.00
3898,100.00,100.00
3899,100.00,100.00
